sentence pair id,sentence pair type,evaluator id,q1 score,q2 score,target language,human translation,machine translation,original
BG_SE_106,A,BBC_Bulgarian_03,7,0,BG,Димитри Йон вече седма година прекарва летните месеци в Шотландия. ,Dimitiri Ion е разходите летните месеци в Шотландия вече седем години.,Dimitiri Ion has been spending the summer months in Scotland for seven years now. 
BG_SE_106,A,DW_Bulgarian_02,0,0,BG,Димитри Йон вече седма година прекарва летните месеци в Шотландия. ,Dimitiri Ion е разходите летните месеци в Шотландия вече седем години.,Dimitiri Ion has been spending the summer months in Scotland for seven years now. 
BG_SE_107,A,DW_Bulgarian_02,0,0,BG,"Служителят ми каза: ""Доведи ги тук, ако искаш да докажеш, че са живи"". ","Знатните от народа казаха: ""Доведете ни ги и докажете, че са живи!""","The public officials said, 'Bring them to us and prove that they are alive.' "
BG_SE_107,A,BBC_Bulgarian_01,23,0,BG,"Служителят ми каза: ""Доведи ги тук, ако искаш да докажеш, че са живи"". ","Знатните от народа казаха: ""Доведете ни ги и докажете, че са живи!""","The public officials said, 'Bring them to us and prove that they are alive.' "
BG_SE_107,A,BBC_Bulgarian_03,25,0,BG,"Служителят ми каза: ""Доведи ги тук, ако искаш да докажеш, че са живи"". ","Знатните от народа казаха: ""Доведете ни ги и докажете, че са живи!""","The public officials said, 'Bring them to us and prove that they are alive.' "
BG_SE_107,A,BBC_Bulgarian_02,21,0,BG,"Служителят ми каза: ""Доведи ги тук, ако искаш да докажеш, че са живи"". ","Знатните от народа казаха: ""Доведете ни ги и докажете, че са живи!""","The public officials said, 'Bring them to us and prove that they are alive.' "
BG_SE_107,A,DW_Bulgarian_01,13,0,BG,"Служителят ми каза: ""Доведи ги тук, ако искаш да докажеш, че са живи"". ","Знатните от народа казаха: ""Доведете ни ги и докажете, че са живи!""","The public officials said, 'Bring them to us and prove that they are alive.' "
BG_SE_108,A,BBC_Bulgarian_02,57,0,BG,Кога се промени животът ви?,Кога животът ви се промени?,When did your lives change? 
BG_SE_108,A,DW_Bulgarian_02,100,0,BG,Кога се промени животът ви?,Кога животът ви се промени?,When did your lives change? 
BG_SE_108,A,DW_Bulgarian_01,100,0,BG,Кога се промени животът ви?,Кога животът ви се промени?,When did your lives change? 
BG_SE_108,A,BBC_Bulgarian_01,100,0,BG,Кога се промени животът ви?,Кога животът ви се промени?,When did your lives change? 
BG_SE_108,A,BBC_Bulgarian_03,82,0,BG,Кога се промени животът ви?,Кога животът ви се промени?,When did your lives change? 
BG_SE_109,A,BBC_Bulgarian_02,54,0,BG,Той трудно намира работници сред местните хора и се тревожи за бъдещето. ,"Той се бори да намери достатъчно местни работници в селска Шотландия, които да работят на полето и се притеснява за бъдещето.",He struggles to find enough local workers in rural Scotland to work in the field and is worried about the future.
BG_SE_109,A,BBC_Bulgarian_03,99,0,BG,Той трудно намира работници сред местните хора и се тревожи за бъдещето. ,"Той се бори да намери достатъчно местни работници в селска Шотландия, които да работят на полето и се притеснява за бъдещето.",He struggles to find enough local workers in rural Scotland to work in the field and is worried about the future.
BG_SE_109,A,DW_Bulgarian_01,24,0,BG,Той трудно намира работници сред местните хора и се тревожи за бъдещето. ,"Той се бори да намери достатъчно местни работници в селска Шотландия, които да работят на полето и се притеснява за бъдещето.",He struggles to find enough local workers in rural Scotland to work in the field and is worried about the future.
BG_SE_109,A,BBC_Bulgarian_01,77,0,BG,Той трудно намира работници сред местните хора и се тревожи за бъдещето. ,"Той се бори да намери достатъчно местни работници в селска Шотландия, които да работят на полето и се притеснява за бъдещето.",He struggles to find enough local workers in rural Scotland to work in the field and is worried about the future.
BG_SE_109,A,DW_Bulgarian_02,63,0,BG,Той трудно намира работници сред местните хора и се тревожи за бъдещето. ,"Той се бори да намери достатъчно местни работници в селска Шотландия, които да работят на полето и се притеснява за бъдещето.",He struggles to find enough local workers in rural Scotland to work in the field and is worried about the future.
BG_SE_110,A,BBC_Bulgarian_03,100,0,BG,"Казвали ли сте на децата си да крият, че имат двама бащи?","Молехте ли децата си да скрият факта, че имат двама бащи?",Did you ask your children to hide the fact that they have two fathers? 
BG_SE_110,A,BBC_Bulgarian_02,100,0,BG,"Казвали ли сте на децата си да крият, че имат двама бащи?","Молехте ли децата си да скрият факта, че имат двама бащи?",Did you ask your children to hide the fact that they have two fathers? 
BG_SE_110,A,DW_Bulgarian_01,87,0,BG,"Казвали ли сте на децата си да крият, че имат двама бащи?","Молехте ли децата си да скрият факта, че имат двама бащи?",Did you ask your children to hide the fact that they have two fathers? 
BG_SE_110,A,DW_Bulgarian_02,96,0,BG,"Казвали ли сте на децата си да крият, че имат двама бащи?","Молехте ли децата си да скрият факта, че имат двама бащи?",Did you ask your children to hide the fact that they have two fathers? 
BG_SE_110,A,BBC_Bulgarian_01,89,0,BG,"Казвали ли сте на децата си да крият, че имат двама бащи?","Молехте ли децата си да скрият факта, че имат двама бащи?",Did you ask your children to hide the fact that they have two fathers? 
BG_SE_111,A,BBC_Bulgarian_01,100,0,BG,Изпрати ни на съдебномедицинска експертиза. ,Той ни изпрати за съдебномедицинска експертиза.,He sent us for a forensic examination. 
BG_SE_111,A,DW_Bulgarian_01,89,0,BG,Изпрати ни на съдебномедицинска експертиза. ,Той ни изпрати за съдебномедицинска експертиза.,He sent us for a forensic examination. 
BG_SE_111,A,DW_Bulgarian_02,100,0,BG,Изпрати ни на съдебномедицинска експертиза. ,Той ни изпрати за съдебномедицинска експертиза.,He sent us for a forensic examination. 
BG_SE_111,A,BBC_Bulgarian_02,77,0,BG,Изпрати ни на съдебномедицинска експертиза. ,Той ни изпрати за съдебномедицинска експертиза.,He sent us for a forensic examination. 
BG_SE_111,A,BBC_Bulgarian_03,100,0,BG,Изпрати ни на съдебномедицинска експертиза. ,Той ни изпрати за съдебномедицинска експертиза.,He sent us for a forensic examination. 
BG_SE_112,A,DW_Bulgarian_02,100,0,BG,Това е предизвикателство и в страните от ЕС. ,Това е предизвикателство и за държавите от ЕС.,It is also a challenge of EU countries.
BG_SE_112,A,DW_Bulgarian_01,100,0,BG,Това е предизвикателство и в страните от ЕС. ,Това е предизвикателство и за държавите от ЕС.,It is also a challenge of EU countries.
BG_SE_112,A,BBC_Bulgarian_03,100,0,BG,Това е предизвикателство и в страните от ЕС. ,Това е предизвикателство и за държавите от ЕС.,It is also a challenge of EU countries.
BG_SE_112,A,BBC_Bulgarian_02,100,0,BG,Това е предизвикателство и в страните от ЕС. ,Това е предизвикателство и за държавите от ЕС.,It is also a challenge of EU countries.
BG_SE_112,A,BBC_Bulgarian_01,100,0,BG,Това е предизвикателство и в страните от ЕС. ,Това е предизвикателство и за държавите от ЕС.,It is also a challenge of EU countries.
BG_SE_113,A,DW_Bulgarian_02,100,0,BG,Какъв бе резултатът?,Какъв беше резултатът?,What was the outcome? 
BG_SE_113,A,BBC_Bulgarian_02,100,0,BG,Какъв бе резултатът?,Какъв беше резултатът?,What was the outcome? 
BG_SE_113,A,DW_Bulgarian_01,100,0,BG,Какъв бе резултатът?,Какъв беше резултатът?,What was the outcome? 
BG_SE_113,A,BBC_Bulgarian_03,100,0,BG,Какъв бе резултатът?,Какъв беше резултатът?,What was the outcome? 
BG_SE_113,A,BBC_Bulgarian_01,100,0,BG,Какъв бе резултатът?,Какъв беше резултатът?,What was the outcome? 
BG_SE_114,A,BBC_Bulgarian_03,100,0,BG,Министерството на правосъдието отказва да поеме каквато и да било отговорност. ,От Министерството на правосъдието отрекоха да са замесени.,The Ministry of Justice denied any involvement.
BG_SE_114,A,DW_Bulgarian_02,78,0,BG,Министерството на правосъдието отказва да поеме каквато и да било отговорност. ,От Министерството на правосъдието отрекоха да са замесени.,The Ministry of Justice denied any involvement.
BG_SE_114,A,BBC_Bulgarian_01,100,0,BG,Министерството на правосъдието отказва да поеме каквато и да било отговорност. ,От Министерството на правосъдието отрекоха да са замесени.,The Ministry of Justice denied any involvement.
BG_SE_114,A,BBC_Bulgarian_02,65,0,BG,Министерството на правосъдието отказва да поеме каквато и да било отговорност. ,От Министерството на правосъдието отрекоха да са замесени.,The Ministry of Justice denied any involvement.
BG_SE_114,A,DW_Bulgarian_01,37,0,BG,Министерството на правосъдието отказва да поеме каквато и да било отговорност. ,От Министерството на правосъдието отрекоха да са замесени.,The Ministry of Justice denied any involvement.
BG_SE_115,A,BBC_Bulgarian_03,15,0,BG,"Първо, защото не исках децата ми да бъдат прибрани в дом за сираци. ","Първо заради идеята, че децата ми могат да се озоват в",Firstly because of the idea that my children could end up in an orphanage. 
BG_SE_115,A,DW_Bulgarian_02,0,0,BG,"Първо, защото не исках децата ми да бъдат прибрани в дом за сираци. ","Първо заради идеята, че децата ми могат да се озоват в",Firstly because of the idea that my children could end up in an orphanage. 
BG_SE_115,A,BBC_Bulgarian_01,0,0,BG,"Първо, защото не исках децата ми да бъдат прибрани в дом за сираци. ","Първо заради идеята, че децата ми могат да се озоват в",Firstly because of the idea that my children could end up in an orphanage. 
BG_SE_115,A,BBC_Bulgarian_02,0,0,BG,"Първо, защото не исках децата ми да бъдат прибрани в дом за сираци. ","Първо заради идеята, че децата ми могат да се озоват в",Firstly because of the idea that my children could end up in an orphanage. 
BG_SE_115,A,DW_Bulgarian_01,0,0,BG,"Първо, защото не исках децата ми да бъдат прибрани в дом за сираци. ","Първо заради идеята, че децата ми могат да се озоват в",Firstly because of the idea that my children could end up in an orphanage. 
BG_SE_116,A,DW_Bulgarian_01,24,0,BG,"Децата ни казаха, че са започнали да им се подиграват и да им казват, че родителите им са педерасти.","Тогава нашите деца ни казаха, че са били раздразнени, а други ни нарекоха петолъчки.","Our children then told us that they had been teased, and others called us pederasts. "
BG_SE_116,A,DW_Bulgarian_02,0,0,BG,"Децата ни казаха, че са започнали да им се подиграват и да им казват, че родителите им са педерасти.","Тогава нашите деца ни казаха, че са били раздразнени, а други ни нарекоха петолъчки.","Our children then told us that they had been teased, and others called us pederasts. "
BG_SE_116,A,BBC_Bulgarian_03,0,0,BG,"Децата ни казаха, че са започнали да им се подиграват и да им казват, че родителите им са педерасти.","Тогава нашите деца ни казаха, че са били раздразнени, а други ни нарекоха петолъчки.","Our children then told us that they had been teased, and others called us pederasts. "
BG_SE_116,A,BBC_Bulgarian_02,9,0,BG,"Децата ни казаха, че са започнали да им се подиграват и да им казват, че родителите им са педерасти.","Тогава нашите деца ни казаха, че са били раздразнени, а други ни нарекоха петолъчки.","Our children then told us that they had been teased, and others called us pederasts. "
BG_SE_116,A,BBC_Bulgarian_01,0,0,BG,"Децата ни казаха, че са започнали да им се подиграват и да им казват, че родителите им са педерасти.","Тогава нашите деца ни казаха, че са били раздразнени, а други ни нарекоха петолъчки.","Our children then told us that they had been teased, and others called us pederasts. "
BG_SE_117,A,BBC_Bulgarian_02,86,0,BG,Земните проблеми с жегите през лятото не са нищо в сравнение с екстремните температури на Луната.,Земните високи температури през лятото не са нищо в сравнение с екстремните температури на Луната.,Earthly high temperatures in summer are nothing compared to the extreme temperatures on the moon. 
BG_SE_117,A,DW_Bulgarian_01,100,0,BG,Земните проблеми с жегите през лятото не са нищо в сравнение с екстремните температури на Луната.,Земните високи температури през лятото не са нищо в сравнение с екстремните температури на Луната.,Earthly high temperatures in summer are nothing compared to the extreme temperatures on the moon. 
BG_SE_117,A,BBC_Bulgarian_03,100,0,BG,Земните проблеми с жегите през лятото не са нищо в сравнение с екстремните температури на Луната.,Земните високи температури през лятото не са нищо в сравнение с екстремните температури на Луната.,Earthly high temperatures in summer are nothing compared to the extreme temperatures on the moon. 
BG_SE_117,A,DW_Bulgarian_02,100,0,BG,Земните проблеми с жегите през лятото не са нищо в сравнение с екстремните температури на Луната.,Земните високи температури през лятото не са нищо в сравнение с екстремните температури на Луната.,Earthly high temperatures in summer are nothing compared to the extreme temperatures on the moon. 
BG_SE_117,A,BBC_Bulgarian_01,100,0,BG,Земните проблеми с жегите през лятото не са нищо в сравнение с екстремните температури на Луната.,Земните високи температури през лятото не са нищо в сравнение с екстремните температури на Луната.,Earthly high temperatures in summer are nothing compared to the extreme temperatures on the moon. 
BG_SE_118,A,BBC_Bulgarian_02,53,0,BG,"По-малко от два дни след концерта в Москва, снимката събра над 250 000 реакции в Инстаграм. ",По-малко от два дни след концерта в Москва имаше над 250 000 реакции към снимката в Instagram.,"Less than two days after the concert in Moscow, there were more than 250,000 reactions to the picture on Instagram. "
BG_SE_118,A,BBC_Bulgarian_03,100,0,BG,"По-малко от два дни след концерта в Москва, снимката събра над 250 000 реакции в Инстаграм. ",По-малко от два дни след концерта в Москва имаше над 250 000 реакции към снимката в Instagram.,"Less than two days after the concert in Moscow, there were more than 250,000 reactions to the picture on Instagram. "
BG_SE_118,A,DW_Bulgarian_01,100,0,BG,"По-малко от два дни след концерта в Москва, снимката събра над 250 000 реакции в Инстаграм. ",По-малко от два дни след концерта в Москва имаше над 250 000 реакции към снимката в Instagram.,"Less than two days after the concert in Moscow, there were more than 250,000 reactions to the picture on Instagram. "
BG_SE_118,A,BBC_Bulgarian_01,100,0,BG,"По-малко от два дни след концерта в Москва, снимката събра над 250 000 реакции в Инстаграм. ",По-малко от два дни след концерта в Москва имаше над 250 000 реакции към снимката в Instagram.,"Less than two days after the concert in Moscow, there were more than 250,000 reactions to the picture on Instagram. "
BG_SE_118,A,DW_Bulgarian_02,100,0,BG,"По-малко от два дни след концерта в Москва, снимката събра над 250 000 реакции в Инстаграм. ",По-малко от два дни след концерта в Москва имаше над 250 000 реакции към снимката в Instagram.,"Less than two days after the concert in Moscow, there were more than 250,000 reactions to the picture on Instagram. "
BG_SE_119,A,DW_Bulgarian_01,12,0,BG,Само за два часа с Юрий си стегнахме багажа и напуснахме Русия. ,По-малко от два часа по-късно Юри и аз опаковахме нашите неща и напуснаха Русия.,"Less than two hours later, Yuri and I packed our things and left Russia. "
BG_SE_119,A,BBC_Bulgarian_03,37,0,BG,Само за два часа с Юрий си стегнахме багажа и напуснахме Русия. ,По-малко от два часа по-късно Юри и аз опаковахме нашите неща и напуснаха Русия.,"Less than two hours later, Yuri and I packed our things and left Russia. "
BG_SE_119,A,BBC_Bulgarian_01,90,0,BG,Само за два часа с Юрий си стегнахме багажа и напуснахме Русия. ,По-малко от два часа по-късно Юри и аз опаковахме нашите неща и напуснаха Русия.,"Less than two hours later, Yuri and I packed our things and left Russia. "
BG_SE_119,A,BBC_Bulgarian_02,41,0,BG,Само за два часа с Юрий си стегнахме багажа и напуснахме Русия. ,По-малко от два часа по-късно Юри и аз опаковахме нашите неща и напуснаха Русия.,"Less than two hours later, Yuri and I packed our things and left Russia. "
BG_SE_119,A,DW_Bulgarian_02,62,0,BG,Само за два часа с Юрий си стегнахме багажа и напуснахме Русия. ,По-малко от два часа по-късно Юри и аз опаковахме нашите неща и напуснаха Русия.,"Less than two hours later, Yuri and I packed our things and left Russia. "
BG_SE_120,A,BBC_Bulgarian_03,100,0,BG,"Горските пожари на свой ред изхвърлят повече въглерод в атмосферата, което води до ускоряване на измененията в климата с ужасни последствия. ","Горските пожари от своя страна хвърлят повече въглерод в атмосферата, засилвайки последиците от изменението на климата с тежки последици.","The wildfires, in turn, spew more carbon into the atmosphere, increasing the effects of climate change, with dire consequences."
BG_SE_120,A,BBC_Bulgarian_01,77,0,BG,"Горските пожари на свой ред изхвърлят повече въглерод в атмосферата, което води до ускоряване на измененията в климата с ужасни последствия. ","Горските пожари от своя страна хвърлят повече въглерод в атмосферата, засилвайки последиците от изменението на климата с тежки последици.","The wildfires, in turn, spew more carbon into the atmosphere, increasing the effects of climate change, with dire consequences."
BG_SE_120,A,DW_Bulgarian_02,77,0,BG,"Горските пожари на свой ред изхвърлят повече въглерод в атмосферата, което води до ускоряване на измененията в климата с ужасни последствия. ","Горските пожари от своя страна хвърлят повече въглерод в атмосферата, засилвайки последиците от изменението на климата с тежки последици.","The wildfires, in turn, spew more carbon into the atmosphere, increasing the effects of climate change, with dire consequences."
BG_SE_120,A,BBC_Bulgarian_02,100,0,BG,"Горските пожари на свой ред изхвърлят повече въглерод в атмосферата, което води до ускоряване на измененията в климата с ужасни последствия. ","Горските пожари от своя страна хвърлят повече въглерод в атмосферата, засилвайки последиците от изменението на климата с тежки последици.","The wildfires, in turn, spew more carbon into the atmosphere, increasing the effects of climate change, with dire consequences."
BG_SE_120,A,DW_Bulgarian_01,84,0,BG,"Горските пожари на свой ред изхвърлят повече въглерод в атмосферата, което води до ускоряване на измененията в климата с ужасни последствия. ","Горските пожари от своя страна хвърлят повече въглерод в атмосферата, засилвайки последиците от изменението на климата с тежки последици.","The wildfires, in turn, spew more carbon into the atmosphere, increasing the effects of climate change, with dire consequences."
BG_SE_121,A,BBC_Bulgarian_01,78,0,BG,"Учените са на мнението, че това лято е предвестник на глобалното затопляне. ",Според учените това лято е било поличба на глобалното затопляне.,Scientists say this summer was an omen of global warming.
BG_SE_121,A,DW_Bulgarian_01,100,0,BG,"Учените са на мнението, че това лято е предвестник на глобалното затопляне. ",Според учените това лято е било поличба на глобалното затопляне.,Scientists say this summer was an omen of global warming.
BG_SE_121,A,BBC_Bulgarian_03,100,0,BG,"Учените са на мнението, че това лято е предвестник на глобалното затопляне. ",Според учените това лято е било поличба на глобалното затопляне.,Scientists say this summer was an omen of global warming.
BG_SE_121,A,BBC_Bulgarian_02,48,0,BG,"Учените са на мнението, че това лято е предвестник на глобалното затопляне. ",Според учените това лято е било поличба на глобалното затопляне.,Scientists say this summer was an omen of global warming.
BG_SE_121,A,DW_Bulgarian_02,94,0,BG,"Учените са на мнението, че това лято е предвестник на глобалното затопляне. ",Според учените това лято е било поличба на глобалното затопляне.,Scientists say this summer was an omen of global warming.
BG_SE_122,A,BBC_Bulgarian_02,97,0,BG,Как стана осиновяването на сина ви Денис?,Как се случи осиновяването на сина ви Денис?,"How did the adoption of your son, Denis, happen? "
BG_SE_122,A,DW_Bulgarian_02,99,0,BG,Как стана осиновяването на сина ви Денис?,Как се случи осиновяването на сина ви Денис?,"How did the adoption of your son, Denis, happen? "
BG_SE_122,A,BBC_Bulgarian_01,91,0,BG,Как стана осиновяването на сина ви Денис?,Как се случи осиновяването на сина ви Денис?,"How did the adoption of your son, Denis, happen? "
BG_SE_122,A,BBC_Bulgarian_03,100,0,BG,Как стана осиновяването на сина ви Денис?,Как се случи осиновяването на сина ви Денис?,"How did the adoption of your son, Denis, happen? "
BG_SE_122,A,DW_Bulgarian_01,97,0,BG,Как стана осиновяването на сина ви Денис?,Как се случи осиновяването на сина ви Денис?,"How did the adoption of your son, Denis, happen? "
BG_SE_123,A,BBC_Bulgarian_01,77,0,BG,"Казах само, че просто има различни семейства.","Току-що казах, че има различни видове семейства.",I just said that there are different kinds of families. 
BG_SE_123,A,BBC_Bulgarian_03,47,0,BG,"Казах само, че просто има различни семейства.","Току-що казах, че има различни видове семейства.",I just said that there are different kinds of families. 
BG_SE_123,A,BBC_Bulgarian_02,53,0,BG,"Казах само, че просто има различни семейства.","Току-що казах, че има различни видове семейства.",I just said that there are different kinds of families. 
BG_SE_123,A,DW_Bulgarian_02,0,0,BG,"Казах само, че просто има различни семейства.","Току-що казах, че има различни видове семейства.",I just said that there are different kinds of families. 
BG_SE_123,A,DW_Bulgarian_01,63,0,BG,"Казах само, че просто има различни семейства.","Току-що казах, че има различни видове семейства.",I just said that there are different kinds of families. 
BG_SE_124,A,BBC_Bulgarian_03,91,0,BG,"Беше ясно какво има предвид, поради което директно я попитах да не би да мисли, че смятам да правя секс със собствения си син. ","Беше ясно накъде върви това, затова директно я попитах дали вярва, че ще искам да правя секс със собствения си син.","It was clear where this was going, so I asked her directly whether she believed that I would want to have sex with my own son. "
BG_SE_124,A,BBC_Bulgarian_02,100,0,BG,"Беше ясно какво има предвид, поради което директно я попитах да не би да мисли, че смятам да правя секс със собствения си син. ","Беше ясно накъде върви това, затова директно я попитах дали вярва, че ще искам да правя секс със собствения си син.","It was clear where this was going, so I asked her directly whether she believed that I would want to have sex with my own son. "
BG_SE_124,A,BBC_Bulgarian_01,100,0,BG,"Беше ясно какво има предвид, поради което директно я попитах да не би да мисли, че смятам да правя секс със собствения си син. ","Беше ясно накъде върви това, затова директно я попитах дали вярва, че ще искам да правя секс със собствения си син.","It was clear where this was going, so I asked her directly whether she believed that I would want to have sex with my own son. "
BG_SE_124,A,DW_Bulgarian_02,96,0,BG,"Беше ясно какво има предвид, поради което директно я попитах да не би да мисли, че смятам да правя секс със собствения си син. ","Беше ясно накъде върви това, затова директно я попитах дали вярва, че ще искам да правя секс със собствения си син.","It was clear where this was going, so I asked her directly whether she believed that I would want to have sex with my own son. "
BG_SE_124,A,DW_Bulgarian_01,100,0,BG,"Беше ясно какво има предвид, поради което директно я попитах да не би да мисли, че смятам да правя секс със собствения си син. ","Беше ясно накъде върви това, затова директно я попитах дали вярва, че ще искам да правя секс със собствения си син.","It was clear where this was going, so I asked her directly whether she believed that I would want to have sex with my own son. "
BG_SE_125,A,DW_Bulgarian_01,100,0,BG,﻿Този човек е един от най-големите строителни предприемачи в Албания.,Този човек е един от най-големите строителни предприемачи в Албания.,This man is one of Albania's biggest developers. 
BG_SE_125,A,DW_Bulgarian_02,100,0,BG,﻿Този човек е един от най-големите строителни предприемачи в Албания.,Този човек е един от най-големите строителни предприемачи в Албания.,This man is one of Albania's biggest developers. 
BG_SE_125,A,BBC_Bulgarian_03,100,0,BG,﻿Този човек е един от най-големите строителни предприемачи в Албания.,Този човек е един от най-големите строителни предприемачи в Албания.,This man is one of Albania's biggest developers. 
BG_SE_125,A,BBC_Bulgarian_01,100,0,BG,﻿Този човек е един от най-големите строителни предприемачи в Албания.,Този човек е един от най-големите строителни предприемачи в Албания.,This man is one of Albania's biggest developers. 
BG_SE_125,A,BBC_Bulgarian_02,100,0,BG,﻿Този човек е един от най-големите строителни предприемачи в Албания.,Този човек е един от най-големите строителни предприемачи в Албания.,This man is one of Albania's biggest developers. 
BG_SE_126,A,BBC_Bulgarian_03,99,0,BG,"А на базата техните разговори с децата властите биха могли, например, да започнат следствие по обвинение в насилие. ","И въз основа на тези разговори с децата, властите биха могли след това, например, да инициират производство за използване на насилие.","And on the basis of these conversations with the children, the authorities could then, for example, initiate proceedings for the use of violence. "
BG_SE_126,A,BBC_Bulgarian_02,37,0,BG,"А на базата техните разговори с децата властите биха могли, например, да започнат следствие по обвинение в насилие. ","И въз основа на тези разговори с децата, властите биха могли след това, например, да инициират производство за използване на насилие.","And on the basis of these conversations with the children, the authorities could then, for example, initiate proceedings for the use of violence. "
BG_SE_126,A,DW_Bulgarian_01,94,0,BG,"А на базата техните разговори с децата властите биха могли, например, да започнат следствие по обвинение в насилие. ","И въз основа на тези разговори с децата, властите биха могли след това, например, да инициират производство за използване на насилие.","And on the basis of these conversations with the children, the authorities could then, for example, initiate proceedings for the use of violence. "
BG_SE_126,A,BBC_Bulgarian_01,88,0,BG,"А на базата техните разговори с децата властите биха могли, например, да започнат следствие по обвинение в насилие. ","И въз основа на тези разговори с децата, властите биха могли след това, например, да инициират производство за използване на насилие.","And on the basis of these conversations with the children, the authorities could then, for example, initiate proceedings for the use of violence. "
BG_SE_126,A,DW_Bulgarian_02,77,0,BG,"А на базата техните разговори с децата властите биха могли, например, да започнат следствие по обвинение в насилие. ","И въз основа на тези разговори с децата, властите биха могли след това, например, да инициират производство за използване на насилие.","And on the basis of these conversations with the children, the authorities could then, for example, initiate proceedings for the use of violence. "
BG_SE_127,A,DW_Bulgarian_01,64,0,BG,"""Това беше страхотна част от шоуто. ","""Това беше голяма част от шоуто"".","""It was a great part of the show."" "
BG_SE_127,A,BBC_Bulgarian_02,6,0,BG,"""Това беше страхотна част от шоуто. ","""Това беше голяма част от шоуто"".","""It was a great part of the show."" "
BG_SE_127,A,BBC_Bulgarian_03,87,0,BG,"""Това беше страхотна част от шоуто. ","""Това беше голяма част от шоуто"".","""It was a great part of the show."" "
BG_SE_127,A,DW_Bulgarian_02,96,0,BG,"""Това беше страхотна част от шоуто. ","""Това беше голяма част от шоуто"".","""It was a great part of the show."" "
BG_SE_127,A,BBC_Bulgarian_01,50,0,BG,"""Това беше страхотна част от шоуто. ","""Това беше голяма част от шоуто"".","""It was a great part of the show."" "
BG_SE_128,A,DW_Bulgarian_01,36,0,BG,"То се издава от специална комисия, включваща десет жени. ","За целта бе свикана цяла комисия, състояща се от 10 жени.","An entire commission, consisting of 10 women, was convened for this purpose. "
BG_SE_128,A,BBC_Bulgarian_01,88,0,BG,"То се издава от специална комисия, включваща десет жени. ","За целта бе свикана цяла комисия, състояща се от 10 жени.","An entire commission, consisting of 10 women, was convened for this purpose. "
BG_SE_128,A,BBC_Bulgarian_03,7,0,BG,"То се издава от специална комисия, включваща десет жени. ","За целта бе свикана цяла комисия, състояща се от 10 жени.","An entire commission, consisting of 10 women, was convened for this purpose. "
BG_SE_128,A,BBC_Bulgarian_02,77,0,BG,"То се издава от специална комисия, включваща десет жени. ","За целта бе свикана цяла комисия, състояща се от 10 жени.","An entire commission, consisting of 10 women, was convened for this purpose. "
BG_SE_128,A,DW_Bulgarian_02,6,0,BG,"То се издава от специална комисия, включваща десет жени. ","За целта бе свикана цяла комисия, състояща се от 10 жени.","An entire commission, consisting of 10 women, was convened for this purpose. "
BG_SE_129,A,BBC_Bulgarian_01,77,0,BG,"И колкото повече се отдалечава, толкова по-малка ще ни изглежда.","Колкото по-далеч е, толкова по-малък ни се струва.","The farther away it is, the smaller it appears to us."
BG_SE_129,A,DW_Bulgarian_02,77,0,BG,"И колкото повече се отдалечава, толкова по-малка ще ни изглежда.","Колкото по-далеч е, толкова по-малък ни се струва.","The farther away it is, the smaller it appears to us."
BG_SE_129,A,BBC_Bulgarian_03,53,0,BG,"И колкото повече се отдалечава, толкова по-малка ще ни изглежда.","Колкото по-далеч е, толкова по-малък ни се струва.","The farther away it is, the smaller it appears to us."
BG_SE_129,A,DW_Bulgarian_01,77,0,BG,"И колкото повече се отдалечава, толкова по-малка ще ни изглежда.","Колкото по-далеч е, толкова по-малък ни се струва.","The farther away it is, the smaller it appears to us."
BG_SE_129,A,BBC_Bulgarian_02,47,0,BG,"И колкото повече се отдалечава, толкова по-малка ще ни изглежда.","Колкото по-далеч е, толкова по-малък ни се струва.","The farther away it is, the smaller it appears to us."
BG_SE_130,A,BBC_Bulgarian_01,23,0,BG,"Председателят на Съюза на дребните предприемачи в Албания казва, че повечето малки фирми не могат да си позволят да плащат подкупи. ","Ръководителят на албанската асоциация на малкия бизнес каза, че повечето от тях просто не могат да си позволят потъмняване на дланите.",The head of Albania's small business association said most of them simply couldn't afford greasing palms. 
BG_SE_130,A,DW_Bulgarian_02,0,0,BG,"Председателят на Съюза на дребните предприемачи в Албания казва, че повечето малки фирми не могат да си позволят да плащат подкупи. ","Ръководителят на албанската асоциация на малкия бизнес каза, че повечето от тях просто не могат да си позволят потъмняване на дланите.",The head of Albania's small business association said most of them simply couldn't afford greasing palms. 
BG_SE_130,A,BBC_Bulgarian_02,24,0,BG,"Председателят на Съюза на дребните предприемачи в Албания казва, че повечето малки фирми не могат да си позволят да плащат подкупи. ","Ръководителят на албанската асоциация на малкия бизнес каза, че повечето от тях просто не могат да си позволят потъмняване на дланите.",The head of Albania's small business association said most of them simply couldn't afford greasing palms. 
BG_SE_130,A,DW_Bulgarian_01,0,0,BG,"Председателят на Съюза на дребните предприемачи в Албания казва, че повечето малки фирми не могат да си позволят да плащат подкупи. ","Ръководителят на албанската асоциация на малкия бизнес каза, че повечето от тях просто не могат да си позволят потъмняване на дланите.",The head of Albania's small business association said most of them simply couldn't afford greasing palms. 
